PC1,PC2,Cluster
-0.2807162545361202,-0.3204719717607332,1
0.7310168109922535,-2.0636038830935775,2
-1.5175187401197714,-0.2572924952793037,1
-0.23309539301338345,0.26200627326739306,1
-0.736229505427993,0.10564849637101797,1
-2.2928729767322364,-1.1226446606733176,1
-0.1445127210974721,-1.2607134843995984,2
0.3971331509272528,0.45829775570585046,1
-0.6654512420541051,-0.13756846305895756,1
-2.534016436087948,0.3354517881612813,1
-1.9516978253473471,-0.047091714836173186,1
-0.22176434556095687,-0.8914188706738584,2
-0.11995003059791612,-0.4583975342399923,2
-0.568015962580924,0.6060489597052345,1
-0.04221043713568582,-1.2732230396675115,2
0.3525695265495668,-1.2175848759038284,2
3.754304358635885,-0.8285355946210686,3
-0.00827399431167507,-1.4230066335450964,2
0.08889590185135805,-1.4098737090678757,2
4.311032376363063,-2.1258173279612333,3
-0.9198391613624499,0.37031306090528326,1
-1.4074110464866727,0.6967997612575226,1
2.057282001651262,2.4283088095823344,3
-1.286367578801511,0.18096861380233661,1
0.22996323989005873,-0.42550315984760806,2
-0.8935630979223056,0.1641292223853003,1
-2.063911059249588,0.746915973118836,1
-1.7629663796282944,-0.4445322347400407,1
2.1466860910576036,-2.54946154353738,2
0.22180531135726408,-0.7422199232946113,2
4.035104667541812,1.2683188426042726,3
0.4426934016305435,-1.4443525642564767,2
-0.031821957353570456,-1.5460073975011333,2
-0.021475761565502408,0.7727309504464152,1
0.4795281233634602,-0.9572926894391077,2
0.9464314596769491,-0.891119686324187,2
-0.2588021538696812,1.0739883141223148,1
1.183455507527758,-0.7732415796439153,2
-1.2131710044447839,-0.11812645786213231,1
-0.7913055427053983,-0.13606039432243633,1
-0.7304934880244319,-1.1369845043501687,2
-1.4463845915924693,0.07331726501807682,1
-2.016076876619429,-0.47345182139313513,1
-0.04926714651704219,-1.409868899581594,2
0.9752192729396683,-1.029608976220741,2
-0.6290885526752132,-0.4700497070739825,1
0.812375219649885,-1.4787037421698839,2
-0.626430080777272,-2.0128332685893318,2
-0.18107757569678481,0.8514353552837466,1
-0.9148873405484549,-0.5476522075025068,1
2.3046699904141907,-3.712373732142035,2
-0.1278918720402749,-2.2427785768489765,2
-1.6924961674130687,-0.04529630804648459,1
0.12788640397689208,-1.4568162676427332,2
0.9280645157290418,-1.9949356484158627,2
-0.593005055982669,-2.105511950786985,2
2.6166966880219378,-0.6168805070262889,3
8.901362689248321,-5.430152696002459,3
-0.829057790546421,-1.5541244618624102,2
0.12052229901565024,1.053045268020282,1
-1.4208793276598028,-0.32893900580444485,1
-0.9250488756291595,0.48810124140775263,1
1.897048268494119,-1.4191104476715728,2
1.1476759165160768,-1.0052743805973232,2
-1.8421644019507493,0.31903129296218635,1
-0.9281260986842546,-0.6245812498199362,1
0.07183399965244373,-1.7096708745809261,2
1.5677089701419975,-0.9023861730143814,2
-0.2713043845414543,-1.538908685215214,2
2.327505830491755,-1.3873614506191085,2
-1.7581970966117908,0.0236895665041502,1
0.8937720749835738,-1.0246783261203458,2
1.739172218920194,0.8534270271216213,3
13.102626122698533,-6.640512776448825,3
-0.858549907244736,-0.5475885529769909,1
-0.464928701733259,-0.09582643644819214,1
-0.331854310028571,0.1152850030314373,1
-1.2408373408242417,0.3131277971677032,1
-0.7154963663528987,0.2382604034213103,1
1.9251304322399467,-0.01213183692600441,3
-1.9297877514502608,-0.21375015246589013,1
-1.3247867666592639,-0.12459781437722006,1
0.6413669712886529,-1.0687513489776663,2
-1.906508829999944,-0.3746573720520531,1
0.4449712886495656,0.04666883354928857,2
0.9026937786762277,-0.787245518535507,2
-1.3017535025185338,0.6205451728905251,1
0.2822878695990413,-1.3322799384057353,2
1.803536577449676,-0.5938684670483151,2
-1.9398482644004265,0.304778210701995,1
0.17818167002227145,-1.5437255446677405,2
-2.14877961417879,-0.9841149119255473,1
-1.130048863592778,-0.6129390254519058,1
0.13486739765795583,-1.4987316121914382,2
0.31228654856510535,-1.4264709971250729,2
1.0478467678971792,-0.6487745435451792,2
1.1564977875677793,-0.9005260316129508,2
3.2541378966229635,-2.9117164793733186,2
-0.4240818803466948,-0.737794767793277,2
4.206499345276038,-2.0312280888462766,3
1.524895847879316,-2.0558482471954242,2
-1.2071433596438206,-0.5820875290408227,1
-1.7549893020296359,-0.2799341659129523,1
-1.3840408166758793,0.1782369308603767,1
-1.4507315690926135,-1.1785627552049465,1
0.6592263393055241,-1.2901629446030825,2
1.2079802941449604,-1.0689073955811774,2
-1.0062512291711476,0.5135949606154138,1
1.0407539813873403,-2.4854476262150444,2
0.7214979540339106,-1.3635543394535221,2
0.7990885323556647,-1.3450854330989255,2
-0.9132756420747713,-0.6699632136585315,1
0.11682697055381007,-1.9602343325474754,2
-1.8092744513359091,-0.5752970705465826,1
0.199251390890313,-0.8746873119746739,2
-1.861563982063925,-0.5676980502790315,1
-1.6532606277715838,-0.47998066647603943,1
-0.17047274933854595,-2.0872483807387545,2
1.7668628445205716,-2.043856950091436,2
-0.381441790725456,-1.1502264426776563,2
-1.1918009490326353,0.19922840566548902,1
-0.6850637227762221,0.5686901851235127,1
1.1422735701560305,-0.6989163972104249,2
-1.9867543737237108,-0.4063104909042772,1
-1.4261241305769774,0.25930390236088896,1
-0.35350407574902815,0.7204009187247121,1
-1.8830132446752637,0.0837836756305988,1
-1.5423200520752456,0.14532369033780682,1
-0.6416374887129995,1.5280946622600635,1
0.39479297237878425,-1.5706844460592753,2
0.4130522926599042,-1.3414049195805549,2
0.9357973016905969,-1.222090463355668,2
-0.5804495170610752,0.5116232985667585,1
-0.7873285888132165,1.1787510699179558,1
0.735232851258212,-1.3564531497179815,2
-0.5432541871713947,-1.555333205919991,2
1.1502996844951976,-0.7731157577672233,2
-0.13269163175685705,-1.7573089624042264,2
0.6817572505642188,-1.2175088229783255,2
-1.0458810294648113,-0.10521923917097793,1
1.7231807249441133,-2.161142328679473,2
0.24752187265464187,-1.355531239304792,2
2.856681674726699,-1.4783762655742447,3
-0.3004282940091834,0.07911260266191744,1
0.3500936909550069,0.8729939300794514,1
-0.7309082163568218,0.15023164927975893,1
-0.9716773531910663,0.4632186067013631,1
0.22484364235036156,-1.0662056243954754,2
-1.9048650389357815,1.0910221431683245,1
-0.9095810286518117,-0.09840691449086314,1
1.025780036953541,-1.2581637761490343,2
1.2646349091579174,-1.2382147558575736,2
0.13973924546684577,-0.8045969670716879,2
-0.852089767037329,1.0726391900004209,1
-1.5809884869611583,0.04619157691623436,1
-0.3348130174177921,0.6895601032219324,1
-1.3751041249514866,0.6616222703988136,1
0.45745235782487165,-0.8670303709298673,2
-0.5266628684200371,-1.6355465913879859,2
2.203447832559094,-0.23811786479795935,3
0.44999291674921194,-1.5203557662049212,2
0.14923376714591902,0.3082103257972665,1
-0.8366351438937668,0.30610914271004735,1
-1.832128861304851,0.39062996583017795,1
-0.16260406937854066,-1.5555998408300982,2
-0.3648293575436276,0.3913325913597985,1
0.4225728317288406,0.5087756964947849,1
-0.9545844374738747,0.5184051054210079,1
-0.6609015958036862,-1.1920531669230345,2
1.4673324537927495,-2.021866177791778,2
-0.581467885952779,-0.1252432608420765,1
-1.8011872301754532,0.5238703969000349,1
1.702182626300116,-0.5088479523540811,2
1.7866897389340946,-1.8726365270832195,2
-1.2016290660090225,0.36897873661447983,1
-1.239325263693041,0.8879826710363908,1
0.11095163698391024,0.20648257692163333,1
-1.7347878720993195,-0.2261123932512488,1
-0.830013762821329,-0.119621142196624,1
-1.4023081575684886,-0.15254699660244367,1
-0.2687752648525554,-1.564829311950051,2
1.2745371920022839,-0.7547897843938212,2
-0.3845414102540632,0.7664809686676468,1
-0.8805708739882295,-0.3012579251058827,1
0.25794101745464415,0.7298244682459581,1
-0.7763010540708765,1.3779221318101162,1
-0.14876551016623601,-1.3990979912916304,2
0.5799007970301507,-1.4292863397843085,2
-0.3245986003454063,-1.9034917717548918,2
0.7991662834262246,-0.9207095978994277,2
-1.8847830879959926,-0.1918113180131483,1
-0.5161472788487955,-1.7509421092641373,2
1.5555678208836419,-1.464349104599409,2
-0.5951792503368178,-2.1274149774103996,2
-0.2817828578719969,-1.5630049095744725,2
0.579976507418428,2.0204452412636456,1
3.254557006703053,-1.7475425004994969,3
-1.1833511216955441,-2.128943690170208,2
-0.04102036231406777,-1.712237794752689,2
0.26316246690916767,-1.3227665032874185,2
0.7598445321180186,-1.4079438470965009,2
-0.5822650564278411,0.04466044720565376,1
-1.1285928167979737,-0.12726620322277296,1
0.36571990192408355,-1.0854824105222831,2
1.8914376006152185,-1.6494045810684712,2
-1.3466678202728815,-0.060146528591093124,1
1.2143821617829509,-1.3906192010626999,2
1.5993291225734665,-1.1535084217943954,2
-0.02547129885719864,-1.4159451983679894,2
-1.1658086609924374,0.31396833293227294,1
-1.1041149398798127,0.2193091679688908,1
0.3224471053804595,-0.9087348471087967,2
0.3720037908559846,-0.8698621996938906,2
2.991634442530019,-1.7003726591509742,3
-0.252102080928116,1.5263280505899615,1
-0.41623216740183433,0.2282581201958264,1
1.6022931763541852,0.4483130980641285,3
1.5990025144773772,0.6603444465144893,3
2.8252273274132684,1.0383966493725552,3
-0.9969320631029562,0.514314063596494,1
0.2478864387365616,-1.3395687317949079,2
-0.48953222316409034,-0.4178196189873089,1
1.4209535810433818,-0.7753747935142492,2
0.27902449755078756,0.3492311755818595,1
0.5382029205334211,-1.3604028146785787,2
0.6045349373740443,-1.508226011792304,2
0.5049524320594254,-1.401497799387335,2
0.06315512505481269,-1.7922333428861368,2
-1.3688610632917553,0.09766365771381189,1
-0.5327901263330344,-0.2908711163411393,1
0.39713249895524316,-1.3450537992260794,2
1.1038362029999058,-1.1338733955532088,2
-1.4202040383888137,0.28156017699429237,1
1.4505189915796752,-0.5274253818923837,2
-0.4437189275015008,0.8542869535272727,1
1.829390463759269,-0.5041501431833817,2
-0.11382921983554081,0.1878400776562734,1
-0.7576985170276936,0.4484247785269248,1
0.03199706844693784,-1.6938208351178188,2
-0.1915172939585131,-1.719333297598138,2
-0.018161500704670156,-1.457049755504578,2
-0.24849032927969905,-1.137659808711305,2
-1.0020217675527618,-0.1930694532308003,1
-0.6396144294261938,0.051460642990096415,1
1.0702092656571756,-0.6169826979469027,2
0.6516586321022675,-1.0489012854202975,2
1.3448009588727214,1.0636063332684387,3
0.06530366715008937,0.8940492329992983,1
-0.5004919513280791,0.6208430553295428,1
-0.452946662891266,0.1977744590893268,1
-0.19935005563172623,0.5740568377368375,1
0.4876668046903261,0.7338621621159775,1
-1.7744446820647837,0.034118938159308075,1
2.1331543621194258,-0.5750619003198699,3
0.7424625843223364,-1.2358350813820804,2
0.6300948855790264,0.3957015667251526,1
-0.3792285686666989,1.3992061226308457,1
-0.27663723498915194,0.23761436608755956,1
0.11247065737432489,-0.8143354203751572,2
-0.9278651538727909,0.17686253429534074,1
-0.29666825729373064,-0.24504763017416753,1
2.9889862217428034,-1.0158192311007304,3
-1.2858055360166478,-0.8696922989251218,1
-0.4456652767392653,-0.21552954604867652,1
-0.6245513640050852,0.733012516428141,1
-0.8260647888873156,0.04418838702597696,1
-1.748361447067763,0.13214635806124075,1
-0.8192414592198649,0.5100587423862271,1
-0.8940806012552804,-0.5691067837054212,1
-0.7239747920565727,-0.5989778647376675,1
-2.3227679875944043,-0.7380639035452874,1
1.2795893249768102,-0.12736472112780547,2
1.8237638533067466,-0.40466197067321324,2
1.21400714520816,-0.7828916723002389,2
-1.2817762990754897,-0.11604767195768709,1
-0.4278701762152758,-0.05608122461377774,1
0.7259147488237621,-0.5593249474747689,2
0.6646615134818027,1.3226011689005728,1
-0.04731880999784,-1.4781044293030494,2
0.6087477556695527,-1.511841271701987,2
-0.23950587990303274,-1.5615474668700982,2
-1.6092730378608158,-0.4436853567761715,1
0.6194681103249008,-1.460464291279709,2
-1.5719319258881286,0.05802104543756594,1
0.34196280904348125,-1.4645468240379238,2
-0.8459939592043411,-0.8173764338954841,1
-0.45748727906291603,-2.076837645372232,2
-0.32050894541780495,-0.4273278967191721,1
-1.3926551451904845,-0.35689175169282594,1
-0.9682489445085514,-0.11479720903457043,1
-0.383371508102589,-1.7647679294651852,2
-1.8095222820126358,-1.1915293853733682,1
-0.9487283285998978,-1.7312403262372973,2
0.450253056500841,-1.6632988135272944,2
-0.6261295485464292,-1.255656171171829,2
0.10937953124054438,-1.47080808784704,2
0.23282655144824374,0.30533313655248967,1
-1.333288794929026,0.03689426468950265,1
-1.2632611199846637,0.45541342527656886,1
-0.5709931958928687,-1.190077904933811,2
-1.0492132599574497,0.25705390604744616,1
-1.1507852088244996,0.3647250992216652,1
-0.29724563426613176,0.5811216847716729,1
-0.8150411050106378,0.8098172853923609,1
-1.2741997281638835,-0.4763266512431769,1
-1.738799839915763,-0.5141327816063641,1
-0.39494859394694565,-1.6536438767701853,2
0.6257432067709354,-1.0365623326432627,2
0.8872398624146755,-0.696627535900369,2
0.6665212905504808,-0.8564187146877398,2
0.2670155150931187,0.5060673499079991,1
-0.6965414233564121,-0.05475864509479944,1
-0.24161238347908265,1.532936810473724,1
0.04547240417240471,0.3727304800496516,1
-1.2636307032155891,-0.1475566495132806,1
1.022459665757427,-0.9160141058355785,2
-1.5858161039763774,-0.6045381707328132,1
-0.8814179346492138,-0.4199109811726259,1
-0.2007139264379381,0.5338912971152816,1
0.13988563633567067,-1.3488140003517637,2
0.7986652482620936,-1.2603600386045632,2
-1.3254780305327716,0.062238082519326186,1
0.16795341064400815,-1.3677353796256684,2
-0.1953308696859143,-1.3842013343419295,2
-1.3695877094247715,0.8642955039562197,1
0.21012072227188464,-0.07863191026559159,2
0.26695458007206463,-1.6097216431830714,2
-1.2009202183846288,-0.2788532794222938,1
1.8879887830223703,-0.6256645229249093,2
-0.044000446628695726,-0.3334212552464018,2
-0.6099302872440947,0.18076051799088733,1
0.5338602580786945,-1.2531961955703732,2
0.48801325384644534,-1.1629954624458279,2
-1.2820269250186618,-0.4335739133031606,1
-0.38973091631755286,-2.1315698659983866,2
0.23898058297548228,-1.5490762887693972,2
-2.514967257124304,-0.7613880385551827,1
-1.7887906594425784,-0.7292500689192984,1
-0.05545270734001422,-1.607337664213449,2
-0.9626108364911318,0.3387142511278285,1
-0.013323000194812572,-1.3899925247012204,2
0.08198707492240288,-1.2165018165267825,2
-1.398513166349648,0.49027341958992626,1
-0.3210100330795659,0.36714523117324904,1
0.3356844644479914,-1.1504321524665466,2
0.26730188664405324,0.43227997243871524,1
-0.05017969624419748,0.7946711481895814,1
-0.04751240333608666,-0.2946927405196809,2
-0.34850688150492465,1.4721613663673503,1
3.0315038582756357,-0.8608186328287655,3
-1.2649253304074528,0.5955257161113696,1
-0.3596534039394318,0.07335456528289366,1
-0.868397986349546,-0.1678922703433537,1
0.004482684096423751,0.11525944261050228,1
0.3804972485796818,-1.1836123931925964,2
-0.6179556964251693,-1.6474425924433156,2
-0.47944346028343,1.0220267495451922,1
-1.1996875609437538,-0.11296385936206388,1
0.9173192312556903,-1.1603721003563898,2
-1.178437377997172,-0.2437488666543777,1
-1.4057868857664275,-0.19535434573357663,1
-1.7221445051550563,-0.8328533856780144,1
0.04497076167039011,0.17224146584214545,1
-0.5906104277216658,1.0978892011445702,1
1.4820049975190699,-0.2007924051655577,2
5.789038203786996,-1.2129480881858947,3
1.007883858814897,-0.7825442933353438,2
2.231844700196422,-0.3083664376159404,3
-1.3111382487459957,-0.27696736347826073,1
-1.6165249694380122,-0.08209823703724904,1
-0.7380771249297199,0.05309803082582026,1
-1.5749465683873727,-0.44670936476245154,1
-0.355239362883663,-1.4508346504107401,2
0.29395054790683833,-1.1437315625980822,2
-1.6045653173240626,0.0989466937527611,1
0.7045737639521302,-1.0923049124567452,2
-1.185448907186771,-0.8612600287429713,1
-2.0528382920382975,-1.1553473524936746,1
-0.8748328006187682,-1.4305617231943697,2
-1.9678248078462783,-1.3584836292266942,1
-0.4552031856194477,-1.715508273313898,2
-0.9508019687591504,-0.5208199284303447,1
0.6417242246806578,-0.7206595562314257,2
1.4514909122997115,-0.2696115130686553,2
2.795826272826185,-2.061266056691133,2
-1.12309968041213,-0.5962384747133669,1
-1.2860561817495484,-0.7088400350203219,1
-0.7779747407753022,0.16380523873417546,1
3.0615922319050424,0.21526052099510243,3
-0.35948201734417695,-1.06221578399043,2
-0.57886628102857,-0.2437708941756483,1
-0.0904562475703114,0.28988144734704124,1
2.3849180748409253,-1.8541039416310388,2
-1.3313472375771958,-2.0459692851421254,2
-2.2560453526284827,-0.6944767794989182,1
-0.19581159342468277,-1.9752426716680864,2
-1.149517820099096,-1.3861261789684236,2
-0.6127260417905472,-0.0711073519214917,1
-1.528840062307786,0.5455460457762387,1
0.014098199005993425,-1.2177177738171696,2
0.4480207027949617,-1.1109312225366668,2
-0.16085408620012778,0.1399855595718163,1
-1.4811766664007966,-0.08510184533954719,1
-0.48413738124725963,-1.5585263046227542,2
0.3749350351237256,-1.3168158773437395,2
0.7544401318827694,-1.9608571349293915,2
1.1001524986335611,-0.5797995848046216,2
-0.043591570482176524,-1.524372992166087,2
0.34010068711876085,-0.48986810899892946,2
-1.4135618597123814,0.298975319061864,1
1.782881472039164,-1.890685529922671,2
-1.2965590133802407,0.8898050440281945,1
-0.9049625033156623,-0.20981329606253424,1
-1.3571505239592057,0.9866382524212682,1
0.13964194214493858,-1.5187515330542736,2
-0.023719785817196647,-1.7205597961713468,2
-0.4446054491413622,-1.802312695525328,2
-2.289637033401948,-0.17264181629887862,1
0.971711122173676,-0.5979536313155076,2
2.470622690810945,0.3351431163853948,3
2.0653060007853368,1.1433225580273667,3
-0.29819716345565395,-1.5832540732036893,2
1.1263808727820916,-0.09178363250725237,2
0.1522279766818895,-1.5229030421566159,2
2.30192420720589,-1.9027619418211041,2
-0.4633361433001487,-1.555109135681688,2
2.332921314446542,-1.0695233227948602,2
0.09987706098201678,-1.3734062539173242,2
-0.26047918796438024,-1.4925530253303974,2
2.1156710541640638,-2.158133958223943,2
1.0882306359709037,-1.0669011940130513,2
-0.6899150271030277,-1.868881939768776,2
-0.7492750516858011,-0.05321609161923951,1
-0.8127533829107536,0.22409580799219278,1
0.2657713078088799,-0.9775275023326817,2
-1.101839949534843,-0.30602468608396954,1
-0.38684020156784465,-0.2377196893161931,1
-1.8427019082781484,-0.6535621008949025,1
-1.1031231144954958,0.8237957793241776,1
1.7342809385843003,-0.3471717504837306,2
1.3369656279941058,-1.619191330301814,2
3.821988214277075,-2.436662333708289,3
-0.2967093155148493,-1.6361496498711965,2
-0.7213529216284766,0.651480625072886,1
-1.2825355278834754,-0.058404126835969,1
-1.0710781071219484,0.27464720273037035,1
1.5449992713500873,-1.5840714626588503,2
0.10556764569315598,0.9748847107187986,1
-1.6178304646620556,0.3064901205154066,1
0.09697855564017119,0.3793154275412288,1
-0.5429460898186316,0.5547582494069785,1
-0.531455580546108,-1.5314576189435425,2
1.3174829248447577,-0.6463713344050717,2
0.006990091606440439,-0.06637027890429857,1
-1.0936236500326446,-0.7874314684338573,1
-0.4233102509791616,0.7970932505352876,1
1.7750438562724742,-0.8209214006958359,2
-1.7300391041219911,-0.06148711456539757,1
0.7457592825536278,-1.0990362128048352,2
0.1885510573611548,-1.5900726745677771,2
2.5654519869943284,-1.3797776170730958,2
1.2776768722592013,-0.20615609887294004,2
0.046507259971106954,-0.02626359113028082,1
0.4964275877235782,-1.0471677900448502,2
-0.5780424974389082,0.6643048345731977,1
1.1694256084219101,-0.3800797563849416,2
-0.2769960377256034,0.8272625420687665,1
-1.2644421748407617,0.8060722068974224,1
-0.2689277043332064,-0.5242108038897092,2
-1.0923494528582198,0.45923889862893125,1
2.1406187900308153,-1.3829243972970136,2
0.09192758504425054,-0.166673416626102,2
1.2542268775833592,-0.5532679635633606,2
-0.2098889935148601,-1.5695813362639837,2
-1.6841478267721568,-0.20455823122103536,1
0.5515363231031523,-0.9996741920607265,2
1.226309939501305,-1.1522971008417806,2
0.6594423682284075,-1.206524761907535,2
0.8524234394493281,-1.6147295143607645,2
-1.5729622882020549,-0.8335813940985204,1
0.022759521927999113,-1.3279794579278343,2
0.2679146928317116,-0.1012952292006186,2
3.0242571277302814,1.1866133251383124,3
0.8756741860786089,-0.21316257991531593,2
-1.0891728877712517,-1.2934459417907052,2
0.3036152451630508,-0.3078260975564996,2
-0.7439566472542916,0.9858129745732788,1
1.3547881069415384,1.8283450624290722,3
1.9364952747728514,-0.5915070749666154,2
-1.445263188607809,2.4933507417391074,1
-0.7757029177711227,0.7160599467258273,1
0.27990729470763204,-0.9335410303965586,2
0.7640053478989742,-0.4330213197796733,2
2.6613328833342837,0.33706403613324215,3
-1.110786830841139,0.11239508139877225,1
-0.5365577164508566,0.05864984816369131,1
-0.9018045390581633,2.1182340183281476,1
1.4690771656352546,0.10554453831823128,2
-0.12967666840113432,1.2976264860734388,1
0.9780234297589914,5.258164626853969,3
-1.337031254326931,-0.22455999582769767,1
-0.17187149353208842,-1.2693592417331496,2
5.145088432072921,-2.5338759377509366,3
-0.2742596255725835,-1.3998335380270208,2
-1.0894709537522727,1.0268679832570529,1
-0.40514764883761395,1.770795834306219,1
0.20021167731680933,-0.9804772278723286,2
4.701925613780303,0.1836271175401805,3
1.1174713077171492,0.6540352515432333,2
-0.5401988539737583,-0.05886098489792672,1
-1.3896849225307193,-0.13843505262495095,1
4.798423162552373,-2.538184029572819,3
2.566807714692518,1.8106208573177514,3
2.894435496737471,-1.3698115499689367,3
1.3267384093381647,-0.9462994186844473,2
2.934926294075391,-1.302787647506432,3
1.7039467514502629,-0.7633011689409634,2
-0.34155083711695494,-1.676146437611837,2
0.01227656685193614,-1.7905511539654344,2
1.003036054285107,-1.3850008150922728,2
1.3509228283348749,1.9186555167165005,3
1.7217022035008143,3.0807064138712783,3
-0.9888801282301943,0.8779990995060545,1
-1.0492732078269797,0.10067417926563874,1
-0.004047975279573569,-1.7690102763666804,2
0.4453084718711052,-1.7780430214642182,2
0.9073933082888109,-2.7638497483943936,2
5.024585660400632,-1.104744166067517,3
-0.04853572037624477,-0.5847388337084579,2
-1.1229914765690536,-0.49186416469324046,1
-0.5431097573729372,-1.0278996872387698,2
-1.9389179006812862,0.1492439405795884,1
-1.0662475359937233,0.7158056832393563,1
0.7212902095340493,0.7325305903934651,1
1.9621906058099479,-0.274069456499121,3
-1.118230908313433,0.3372120502724307,1
-0.6278866033966778,1.0835485607955462,1
2.599236021421015,0.43978969222495873,3
-0.524959707889299,0.8268206398142668,1
-1.1738612851764483,1.9696537295181227,1
-1.7905752494115375,-0.36505728716801816,1
-1.6844640977243042,0.8099618232603711,1
-0.8604253128128737,0.08454013799896781,1
1.6856652766875784,0.6094198082048697,3
0.133952486783065,1.0008082686978355,1
-1.475496988394085,0.11846870750122279,1
-1.31594328148879,1.4503621434030542,1
-1.146439732729007,1.1123170189545193,1
2.015030484942224,0.1948506466775701,3
-0.7587358559911277,-0.35857261107991706,1
-1.2228065529665408,-0.27261624519473754,1
-1.9481916223108307,-0.2850718111092998,1
1.314758332420044,0.3493335958876852,2
-1.1148550440469327,-0.36735672545847026,1
-0.87916897810064365,0.2818252373808385,1
-1.3743638347671576,-0.47822736257669196,1
-0.3903919627885137,-1.217544491895269,2
-1.5986308415371218,0.28192847075315514,1
